stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token,cluster,keep_specific,keep_general
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",7.29176818103916e-05,21,724,40,212,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-9012999,RHO GTPase cycle,0.0001354136552402,16,460,32,91,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-68886,M Phase,0.0001354136552402,15,403,30,96,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.0001493427201264,6,43,2,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.000151361877184,6,44,2,2,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-1640170,Cell Cycle,0.0001624688953061,20,729,88,474,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.0001805708913517,6,47,2,4,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.0003117173380757,7,81,8,24,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-8953854,Metabolism of RNA,0.0004321466085588,21,863,72,244,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.0006080445266958,5,36,1,1,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.0006080445266958,5,37,3,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.0006080445266958,5,37,2,2,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-4551638,SUMOylation of chromatin organization proteins,0.0006080445266958,6,62,6,15,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.0006486788701103,5,38,7,38,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.0006486788701103,5,40,3,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.0006486788701103,5,39,3,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-4085377,SUMOylation of SUMOylation proteins,0.0006486788701103,5,39,2,5,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-1855170,IPs transport between nucleus and cytosol,0.0006486788701103,5,40,4,4,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.0006486788701103,5,40,1,5,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.0006754170331654,9,184,44,132,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-180746,Nuclear import of Rev protein,0.0006770303108527,5,41,2,7,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.0007160250293107,5,42,2,2,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-69278,"Cell Cycle, Mitotic",0.0007160250293107,16,587,60,367,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-2990846,SUMOylation,0.0008310949005981,9,193,44,141,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.0008483527997646,5,45,2,10,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.0008959002367903,4,23,2,6,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.0008959002367903,5,46,3,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.0009415202893607,5,47,9,9,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-177243,Interactions of Rev with host cellular proteins,0.0009415202893607,5,47,4,16,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.0009844920486534,5,48,1,4,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0009844920486534,5,48,1,8,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.0010851208757521,6,81,4,4,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-4615885,SUMOylation of DNA replication proteins,0.0011254526353788,5,50,2,8,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-4570464,SUMOylation of RNA binding proteins,0.0011618422748309,5,51,1,4,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.0013029996323826,5,53,1,2,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.0013029996323826,4,27,1,7,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.0014212912703326,5,54,1,5,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-75153,Apoptotic execution phase,0.0014212912703326,5,54,7,57,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.0015831826275187,6,90,13,13,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-68882,Mitotic Anaphase,0.0022995489217394,9,236,10,32,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.0023723648124516,9,237,10,33,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-191859,snRNP Assembly,0.0033259994689091,5,67,2,6,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-194441,Metabolism of non-coding RNA,0.0033259994689091,5,67,2,6,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-352238,Breakdown of the nuclear lamina,0.0037475233273336,2,3,2,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-168325,Viral Messenger RNA Synthesis,0.0037475233273336,5,69,2,6,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-6784531,tRNA processing in the nucleus,0.0037475233273336,5,70,1,7,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-8980692,RHOA GTPase cycle,0.0037899408933479,7,154,3,6,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-70171,Glycolysis,0.0041505032986179,6,111,2,23,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-72163,mRNA Splicing - Major Pathway,0.0046277765561966,8,213,10,11,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-68877,Mitotic Prometaphase,0.0046277765561966,8,212,12,25,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-72172,mRNA Splicing,0.0064226975193721,8,224,15,16,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-9035034,RHOF GTPase cycle,0.0067654800224443,4,46,1,3,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,False
R-HSA-1169408,ISG15 antiviral mechanism,0.0073948944137881,5,83,1,16,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,True,True
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.0087172900487031,5,88,7,24,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,False
R-HSA-70326,Glucose metabolism,0.0087172900487031,6,131,2,40,MjAyNjA5MTMxMzA1MDRfMjMwOTk%3D,3,False,True
R-HSA-1643685,Disease,3.941291737419306e-14,74,3093,258,2176,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-5663205,Infectious disease,3.941291737419306e-14,63,1965,130,1227,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9824446,Viral Infection Pathways,3.941291737419306e-14,56,1407,94,899,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9839923,Dengue Virus Infection,5.906386491005833e-14,28,411,23,142,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-2262752,Cellular responses to stress,7.09432512735475e-14,42,1039,103,521,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-8953897,Cellular responses to stimuli,1.1790568521519162e-13,44,1166,116,613,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-156842,Eukaryotic Translation Elongation,6.750155989720952e-13,16,102,8,9,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-392499,Metabolism of proteins,1.4913625889789728e-12,62,2427,259,928,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-168255,Influenza Infection,9.275247236928408e-12,19,200,8,61,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,6.902522997620508e-11,15,120,2,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,6.902522997620508e-11,15,120,3,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-156902,Peptide chain elongation,6.902522997620508e-11,14,97,5,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-8953854,Metabolism of RNA,6.902522997620508e-11,34,863,72,244,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-72737,Cap-dependent Translation Initiation,1.6582801798392666e-10,15,130,14,18,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-72613,Eukaryotic Translation Initiation,1.6582801798392666e-10,15,130,16,21,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-72689,Formation of a pool of free 40S subunits,1.6582801798392666e-10,14,106,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,4.2743053541016707e-10,14,115,6,16,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9663891,Selective autophagy,7.29561078216534e-10,13,97,32,56,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9918481,Dengue Virus-Host Interactions,9.166774006530432e-10,19,273,10,59,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,9.508073217645574e-10,13,100,3,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),1.0127676475235603e-09,13,101,1,1,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,1.5604371128574712e-09,13,105,4,4,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-72764,Eukaryotic Translation Termination,1.6781227518691821e-09,13,106,3,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-2408557,Selenocysteine synthesis,3.130750325652798e-09,13,112,2,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-192823,Viral mRNA Translation,3.7022365173555727e-09,13,114,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,4.946378751036207e-09,13,117,5,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-168273,Influenza Viral RNA Transcription and Replication,5.063254038262244e-09,15,173,4,14,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-422475,Axon guidance,5.063254038262244e-09,25,566,21,295,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-927802,Nonsense-Mediated Decay (NMD),8.5006385264208e-09,13,124,5,6,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),8.5006385264208e-09,13,124,4,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9948299,Ribosome-associated quality control,1.1137220479184862e-08,14,155,20,20,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1.4227048872328396e-08,15,189,7,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9675108,Nervous system development,1.5605074565883115e-08,25,603,21,322,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,1.6088176013617783e-08,12,106,13,13,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9646399,Aggrephagy,2.6847881029468113e-08,9,47,13,15,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-5653656,Vesicle-mediated transport,2.6847881029468113e-08,29,833,115,254,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-9612973,Autophagy,3.980124230196225e-08,14,174,49,117,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-8868773,rRNA processing in the nucleus and cytosol,4.0955626889882524e-08,15,207,9,15,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9711097,Cellular response to starvation,4.4328528847614734e-08,14,176,6,28,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-2408522,Selenoamino acid metabolism,6.507182637172093e-08,14,182,3,33,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-1632852,Macroautophagy,1.1243958297768586e-07,13,158,32,96,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-6798695,Neutrophil degranulation,1.2756555256565605e-07,21,478,6,10,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-72766,Translation,2.2535623234176683e-07,20,448,61,126,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9770562,mRNA Polyadenylation,2.373150037593419e-07,12,139,16,20,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9010553,Regulation of expression of SLITs and ROBOs,2.373150037593419e-07,13,170,5,20,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9833482,PKR-mediated signaling,3.3240436625447956e-07,10,88,6,40,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9918487,Dengue Virus Genome Translation and Replication,3.7099694716324905e-07,11,116,11,64,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,4.1072325740465487e-07,7,30,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-72312,rRNA processing,4.1072325740465487e-07,15,252,9,22,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-376176,Signaling by ROBO receptors,6.171480496641735e-07,14,222,6,60,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-194315,Signaling by Rho GTPases,1.0397919147919765e-06,24,708,44,203,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-72187,mRNA 3'-end processing,1.230741777380473e-06,12,164,17,21,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",1.4906401092362742e-06,24,724,44,212,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,1.4906401092362742e-06,7,37,6,6,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-168256,Immune System,2.0844180660395395e-06,56,3033,258,1895,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,1.0717794649894863e-05,14,284,8,103,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,1.3277269094169597e-05,8,76,22,22,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9837999,Mitochondrial protein degradation,1.334979233957867e-05,9,104,8,20,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,1.5904487969731207e-05,9,107,9,11,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-6807878,COPI-mediated anterograde transport,1.5904487969731207e-05,9,107,10,12,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-114608,Platelet degranulation ,1.8892529588754314e-05,10,142,4,11,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,1.8892529588754314e-05,8,81,4,15,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9706574,RHOBTB GTPase Cycle,2.2224957929140032e-05,6,36,3,4,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,2.7608269411061315e-05,10,149,4,14,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,3.900505442366864e-05,5,22,1,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9613829,Chaperone Mediated Autophagy,4.532695306092016e-05,5,23,15,19,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-190872,Transport of connexons to the plasma membrane,4.532695306092016e-05,5,23,1,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9013418,RHOBTB2 GTPase cycle,5.565609115576464e-05,5,24,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,6.0969876854333194e-05,6,44,4,6,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-199977,ER to Golgi Anterograde Transport,6.0969876854333194e-05,10,165,26,39,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,6.167429725656426e-05,8,97,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-389977,Post-chaperonin tubulin folding pathway,6.323143278885723e-05,5,25,9,9,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-199991,Membrane Trafficking,6.980755840801933e-05,20,669,102,219,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-5602498,MyD88 deficiency (TLR2/4),7.09014814456177e-05,5,26,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,7.09014814456177e-05,7,70,5,10,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,7.855251639465877e-05,10,172,13,35,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-72163,mRNA Splicing - Major Pathway,8.114617995791384e-05,11,213,11,11,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-5603041,IRAK4 deficiency (TLR2/4),8.49861644864891e-05,5,27,1,1,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-68886,M Phase,8.749070781477464e-05,15,403,32,96,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-2132295,MHC class II antigen presentation,8.876848981609342e-05,9,137,10,26,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-5674135,MAP2K and MAPK activation,9.593898661108824e-05,6,49,8,12,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,True
R-HSA-72172,mRNA Splicing,0.00011943286828186572,11,224,16,16,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-5357801,Programmed Cell Death,0.0001244385968468542,11,225,23,194,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.00012489513378843853,13,317,36,52,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-190828,Gap junction trafficking,0.00013392548734536547,6,52,7,20,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-8856688,Golgi-to-ER retrograde transport,0.00013801348283026815,9,148,11,18,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,0.00013801348283026815,7,80,7,26,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-168249,Innate Immune System,0.00013916974242422775,30,1387,143,782,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-195258,RHO GTPase Effectors,0.00014852584871616337,13,325,28,113,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.00015162432524162828,6,54,4,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9649948,Signaling downstream of RAS mutants,0.00015162432524162828,6,54,4,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.00015162432524162828,6,54,4,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-6802949,Signaling by RAS mutants,0.00015162432524162828,6,54,4,9,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-437239,Recycling pathway of L1,0.00016798052117761308,6,55,7,14,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-9936686,Aggregated β-amyloid interacts with fibrinogen,0.0001776258492837135,3,5,1,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-157858,Gap junction trafficking and regulation,0.00018633455147076816,6,57,7,24,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9619483,Activation of AMPK downstream of NMDARs,0.00019641852747609434,5,34,1,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,True
R-HSA-5626467,RHO GTPases activate IQGAPs,0.0002575086144507299,5,36,1,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-69275,G2/M Transition,0.00026917360010703106,10,205,23,88,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-453274,Mitotic G2-G2/M phases,0.00029196167420031394,10,207,23,90,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-1280218,Adaptive Immune System,0.0003175343432859634,27,1237,82,361,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,0.00037570218654359167,5,39,1,7,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,0.00038159977028373593,4,20,2,2,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-390466,Chaperonin-mediated protein folding,0.00038159977028373593,7,96,16,19,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-1236974,ER-Phagosome pathway,0.00039374790413859717,7,98,4,11,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-1500931,Cell-Cell communication,0.00039961647449826554,13,365,24,208,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,True
R-HSA-5686938,Regulation of TLR by endogenous ligand,0.00042773981328003696,5,41,6,13,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-190861,Gap junction assembly,0.00042773981328003696,5,41,3,16,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-948021,Transport to the Golgi and subsequent modification,0.00043595119388051273,10,220,26,60,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-391251,Protein folding,0.0005051058525770147,7,102,25,28,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-1268020,Mitochondrial protein import,0.0005208556416159693,6,70,10,14,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,0.0005506616893019567,4,22,3,3,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
R-HSA-597592,Post-translational protein modification,0.0005741188906025485,32,1676,154,605,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-446203,Asparagine N-linked glycosylation,0.0005741188906025485,14,438,33,146,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-446728,Cell junction organization,0.0005741188906025485,12,327,23,185,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,False,False
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.0005820554935773714,6,73,4,5,MjAyNjA5MTMxMzA1MjlfMjMxMDA%3D,4,True,False
